iso3,country,year,indicator,indicator_short,layer,value,years_since,region,income_group,nis_readiness_score,layer1_score,layer2_score
TCD,Chad,2022,NT_CF_MAD,Min Acceptable Diet,Layer 2,37.4215,2,Sub-Saharan Africa,Low income,63.33333333333333,66.66666666666666,60.0
TCD,Chad,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,27.9,0,Sub-Saharan Africa,Low income,63.33333333333333,66.66666666666666,60.0
TCD,Chad,2022,NT_CF_MMF,Min Meal Frequency,Layer 2,71.0804,2,Sub-Saharan Africa,Low income,63.33333333333333,66.66666666666666,60.0
TGO,Togo,2024,IM_DTP3,DTP3 Coverage,Layer 2,90.0,0,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,MNCH_ANC4,ANC 4+ Visits,Layer 2,54.8,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,MNCH_SAB,Skilled Birth Attendance,Layer 2,69.4,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,41.5,1,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,22.9679,0,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.5926,0,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,NT_BF_EIBF,Early BF Initiation,Layer 2,48.3233,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,NT_BF_EXBF,Excl. BF,Layer 1,64.3296,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2020,NT_BW_LBW,Low Birth Weight,Layer 1,14.2814,4,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,NT_CF_MAD,Min Acceptable Diet,Layer 2,13.4704,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,NT_CF_MDD,Min Dietary Diversity,Layer 2,18.6072,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
TGO,Togo,2017,NT_CF_MMF,Min Meal Frequency,Layer 2,60.8203,7,Sub-Saharan Africa,Low income,38.33333333333333,66.66666666666666,10.0
THA,Thailand,2024,IM_DTP3,DTP3 Coverage,Layer 2,92.0,0,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,MNCH_ANC4,ANC 4+ Visits,Layer 2,88.3,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.6,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,20.7,1,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,12.3406,0,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,9.8904,0,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,29.4294,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,NT_BF_EXBF,Excl. BF,Layer 1,28.575,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2020,NT_BW_LBW,Low Birth Weight,Layer 1,10.3029,4,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,NT_CF_MAD,Min Acceptable Diet,Layer 2,60.355,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,NT_CF_MDD,Min Dietary Diversity,Layer 2,72.1079,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
THA,Thailand,2022,NT_CF_MMF,Min Meal Frequency,Layer 2,78.7737,2,East Asia and Pacific,Upper middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,MNCH_ANC4,ANC 4+ Visits,Layer 2,62.1,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,97.6,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,37.3,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,13.105,0,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.5814,0,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,NT_BF_EIBF,Early BF Initiation,Layer 2,40.8443,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,NT_BF_EXBF,Excl. BF,Layer 1,40.7846,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2020,NT_BW_LBW,Low Birth Weight,Layer 1,8.7161,4,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,NT_CF_MAD,Min Acceptable Diet,Layer 2,8.8668,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,NT_CF_MDD,Min Dietary Diversity,Layer 2,27.8113,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TJK,Tajikistan,2023,NT_CF_MMF,Min Meal Frequency,Layer 2,29.7181,1,Europe and Central Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2024,IM_DTP3,DTP3 Coverage,Layer 2,98.0,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,94.0,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.7,2,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,34.8,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,6.4572,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.7607,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,93.0,2,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2019,NT_BF_EXBF,Excl. BF,Layer 1,56.4768,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2020,NT_BW_LBW,Low Birth Weight,Layer 1,4.2878,4,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2019,NT_CF_MAD,Min Acceptable Diet,Layer 2,64.1126,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,79.0407,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TKM,Turkmenistan,2019,NT_CF_MMF,Min Meal Frequency,Layer 2,97.1068,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2024,IM_DTP3,DTP3 Coverage,Layer 2,83.0,0,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,MNCH_ANC4,ANC 4+ Visits,Layer 2,83.1,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,68.5,2,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,29.7,1,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,45.4021,0,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,1.1906,0,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,NT_BF_EIBF,Early BF Initiation,Layer 2,46.9458,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,NT_BF_EXBF,Excl. BF,Layer 1,64.9747,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,NT_BW_LBW,Low Birth Weight,Layer 1,18.212,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,NT_CF_MAD,Min Acceptable Diet,Layer 2,25.4847,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,NT_CF_MDD,Min Dietary Diversity,Layer 2,39.8371,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TLS,Timor-Leste,2020,NT_CF_MMF,Min Meal Frequency,Layer 2,55.8915,4,East Asia and Pacific,Lower middle income,76.66666666666667,83.33333333333334,70.0
TON,Tonga,2024,IM_DTP3,DTP3 Coverage,Layer 2,99.0,0,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,MNCH_ANC4,ANC 4+ Visits,Layer 2,88.5,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,MNCH_SAB,Skilled Birth Attendance,Layer 2,98.3,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,20.7,1,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,1.6145,0,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,9.4648,0,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,NT_BF_EIBF,Early BF Initiation,Layer 2,38.4698,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,NT_BF_EXBF,Excl. BF,Layer 1,39.5748,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,NT_CF_MAD,Min Acceptable Diet,Layer 2,26.9634,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,NT_CF_MDD,Min Dietary Diversity,Layer 2,53.4914,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TON,Tonga,2019,NT_CF_MMF,Min Meal Frequency,Layer 2,48.6258,5,East Asia and Pacific,Upper middle income,68.33333333333333,66.66666666666666,70.0
TTO,Trinidad and Tobago,2024,IM_DTP3,DTP3 Coverage,Layer 2,92.0,0,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2022,MNCH_ANC4,ANC 4+ Visits,Layer 2,93.8,2,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,100.0,0,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,22.1,1,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,7.7989,0,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,14.9765,0,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,48.3147,2,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2022,NT_BF_EXBF,Excl. BF,Layer 1,30.4509,2,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2020,NT_BW_LBW,Low Birth Weight,Layer 1,16.2741,4,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2022,NT_CF_MAD,Min Acceptable Diet,Layer 2,37.2743,2,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2022,NT_CF_MDD,Min Dietary Diversity,Layer 2,45.4766,2,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TTO,Trinidad and Tobago,2022,NT_CF_MMF,Min Meal Frequency,Layer 2,73.3296,2,Latin America and Caribbean,High income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,MNCH_ANC4,ANC 4+ Visits,Layer 2,78.6,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,87.8,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,27.7,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,8.8729,0,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,17.479,0,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,NT_BF_EIBF,Early BF Initiation,Layer 2,34.2709,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,NT_BF_EXBF,Excl. BF,Layer 1,17.8167,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2020,NT_BW_LBW,Low Birth Weight,Layer 1,8.2371,4,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,NT_CF_MAD,Min Acceptable Diet,Layer 2,48.4866,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,NT_CF_MDD,Min Dietary Diversity,Layer 2,63.7626,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUN,Tunisia,2023,NT_CF_MMF,Min Meal Frequency,Layer 2,73.2428,1,Middle East and North Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TUR,تركيا,2024,IM_DTP3,DTP3 Coverage,Layer 2,99.0,0,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2018,MNCH_ANC4,ANC 4+ Visits,Layer 2,89.7,6,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2019,MNCH_SAB,Skilled Birth Attendance,Layer 2,97.0,5,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,29.3,1,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,5.5059,0,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,7.7012,0,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2018,NT_BF_EIBF,Early BF Initiation,Layer 2,71.3,6,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2018,NT_BF_EXBF,Excl. BF,Layer 1,40.7,6,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUR,تركيا,2020,NT_BW_LBW,Low Birth Weight,Layer 1,12.8968,4,Europe and Central Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
TUV,Tuvalu,2024,IM_DTP3,DTP3 Coverage,Layer 2,94.0,0,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2020,MNCH_ANC4,ANC 4+ Visits,Layer 2,60.3,4,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2020,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.5,4,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,23.2,1,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,5.2585,0,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.0729,0,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2019,NT_BF_EIBF,Early BF Initiation,Layer 2,39.1519,5,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2019,NT_BF_EXBF,Excl. BF,Layer 1,43.7958,5,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2019,NT_CF_MAD,Min Acceptable Diet,Layer 2,17.623,5,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TUV,Tuvalu,2019,NT_CF_MDD,Min Dietary Diversity,Layer 2,29.2868,5,East Asia and Pacific,Upper middle income,63.33333333333333,66.66666666666666,60.0
TZA,United Republic of Tanzania,2024,IM_DTP3,DTP3 Coverage,Layer 2,83.0,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,MNCH_ANC4,ANC 4+ Visits,Layer 2,65.1,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,85.0,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,38.8,1,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,29.9333,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.733,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,70.2,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,NT_BF_EXBF,Excl. BF,Layer 1,64.3,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2020,NT_BW_LBW,Low Birth Weight,Layer 1,9.7036,4,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,NT_CF_MAD,Min Acceptable Diet,Layer 2,7.8863,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,NT_CF_MDD,Min Dietary Diversity,Layer 2,18.7665,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
TZA,United Republic of Tanzania,2022,NT_CF_MMF,Min Meal Frequency,Layer 2,32.8985,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
UGA,Uganda,2024,IM_DTP3,DTP3 Coverage,Layer 2,91.0,0,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2022,MNCH_ANC4,ANC 4+ Visits,Layer 2,67.8,2,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,88.4,2,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,27.2,1,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,23.4973,0,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.229,0,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,81.5,2,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2016,NT_BF_EXBF,Excl. BF,Layer 1,65.4631,8,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2022,NT_CF_MAD,Min Acceptable Diet,Layer 2,7.3,2,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2022,NT_CF_MDD,Min Dietary Diversity,Layer 2,10.0,2,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UGA,Uganda,2022,NT_CF_MMF,Min Meal Frequency,Layer 2,62.8,2,Sub-Saharan Africa,Low income,60.0,50.0,70.0
UKR,Ukraine,2024,IM_DTP3,DTP3 Coverage,Layer 2,88.0,0,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2012,MNCH_ANC4,ANC 4+ Visits,Layer 2,87.2,12,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2014,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.9,10,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,19.4,1,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,11.6714,0,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,15.9817,0,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2012,NT_BF_EIBF,Early BF Initiation,Layer 2,65.6736,12,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2012,NT_BF_EXBF,Excl. BF,Layer 1,19.7287,12,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2020,NT_BW_LBW,Low Birth Weight,Layer 1,5.726,4,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UKR,Ukraine,2012,NT_CF_MMF,Min Meal Frequency,Layer 2,54.819,12,Europe and Central Asia,Lower middle income,38.33333333333333,66.66666666666666,10.0
UNFPA_EECA,Europe de l’Est et Asie centrale,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,90.7,0,,,10.0,0.0,20.0
UNFPA_EECA,Europe de l’Est et Asie centrale,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.3,0,,,10.0,0.0,20.0
UNFPA_ESA,East and Southern Africa (UNFPA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,60.5,0,,,10.0,0.0,20.0
UNFPA_ESA,East and Southern Africa (UNFPA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,78.6,0,,,10.0,0.0,20.0
UNFPA_LAC,Latin America and the Caribbean (UNFPA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,91.0,0,,,10.0,0.0,20.0
UNFPA_LAC,Latin America and the Caribbean (UNFPA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,95.9,0,,,10.0,0.0,20.0
UNFPA_WCA,West and Central Africa (UNFPA),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,57.5,0,,,10.0,0.0,20.0
UNFPA_WCA,West and Central Africa (UNFPA),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,64.1,0,,,10.0,0.0,20.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,IM_DTP3,DTP3 Coverage,Layer 2,88.0,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,86.8,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,96.7,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,18.6905,1,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,13.3597,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,7.8253,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,50.5075,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2024,NT_BF_EXBF,Excl. BF,Layer 1,37.4477,0,,,76.66666666666667,83.33333333333334,70.0
UNICEF_EAP,Asia Oriental y Pacífico,2020,NT_BW_LBW,Low Birth Weight,Layer 1,8.5202,4,,,76.66666666666667,83.33333333333334,70.0
